,n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,num_pii_entities,proxy,n_bytes_total,since_last_update
2282,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9905618964003512,0.0,0.0,0.0,0.010173483120829004,-0.06801948458833204,1.1997342841443697,0.03853990952380952,0.5,0.0,0.1370705830468749,0.0,0.314,22.806491420627466,28950066,170646387.3132708
2283,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9293239683933274,0.0,0.0,0.0,0.05613053087629566,0.15871573906588865,-0.6697892467063917,0.15132833333333284,0.5,0.0,0.1349996431739998,0.0,1.044,22.806491420627466,28950066,170646387.3132708
2284,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892,0.0,0.304,22.806491420627466,28950066,170646387.3132708
2285,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9822212467076383,0.0,0.0,0.0,0.03488982446704283,0.04920416222864739,-0.6038149588795978,0.11756250000000025,0.5,0.0,0.0957140678828564,0.0,0.34199999999999997,22.806491420627466,28950066,170646387.3132708
2286,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.05132179202138778,0.02931801575307185,-0.6896100375631665,0.15131053548548792,0.5,0.0,0.019677277569805716,0.0,0.37,22.806491420627466,28950066,170646387.3132708
2287,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9925373134328358,0.0,0.0,0.0,0.03254479427556456,0.04113385999791609,-0.46533310077752144,0.10072479854999992,0.5,0.0,0.13780016621783245,0.0,0.34199999999999997,22.806491420627466,28950066,170646387.3132708
2288,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9936347673397717,0.0,0.0,0.0,0.024910747063135296,0.05518265438898076,-0.3497126739361194,0.07710787033165392,0.5,0.0,0.0125496346991257,0.0,0.36200000000000004,22.806491420627466,28950066,170646387.3132708
2289,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.2487822975689201,0.0,0.33999999999999997,22.806491420627466,28950066,170646387.3132708
2290,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9620280948200175,0.0,0.0,0.0,0.060480365418877205,0.24367095961251115,-0.6232804649063157,0.13458306416666613,0.5,0.0,0.10907306080324235,0.0,0.764,22.806491420627466,28950066,170646387.3132708
2291,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8373573309920983,0.0,0.0,0.0,0.025050853092207094,0.17239604987878007,-0.36228583020366156,0.07819462999345109,0.5,0.0,0.19400991701590786,0.0,0.522,22.806491420627466,28950066,170646387.3132708
2292,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892006,0.0,0.318,22.806491420627466,28950066,170646387.3132708
2293,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.042202805754886503,0.040314630559965405,-0.6469366718441577,0.13075667862600018,0.5,0.0,0.09659072319943715,0.0,1.072,22.806491420627466,28950066,170646387.3132708
2294,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9016681299385425,0.0,0.0,0.0,0.0001275562386517675,0.09776874714011498,-0.21266559399911378,0.0056434145897687965,0.5,0.0,0.05536436757613015,0.0,0.662,22.806491420627466,28950066,170646387.3132708
2295,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7906057945566286,0.0,0.0,0.0,0.02225616149053988,0.0731353946894866,0.2367789080593825,0.05541557377049181,0.5,0.0,0.13571281670327795,0.0,0.31000000000000005,22.806491420627466,28950066,170646387.3132708
2296,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.2487822975689201,0.0,0.33599999999999997,22.806491420627466,28950066,170646387.3132708
2297,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7642669007901668,0.0,0.0,0.0,0.05803622329187513,0.046807607747615845,-0.4962542844632327,0.07178499999999989,0.5,0.0,0.1981215584429786,0.0,0.482,22.806491420627466,28950066,170646387.3132708
2298,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.05177043174336934,0.0639254822295826,-0.7325595718138461,0.15298784010416547,0.5,0.0,0.12169716050551575,0.0,0.31600000000000006,22.806491420627466,28950066,170646387.3132708
2299,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.010753756529572866,-0.07832928884491,-0.16059641600441932,0.05014490957279518,0.5,0.0,0.01053587347094515,0.0,0.354,22.806491420627466,28950066,170646387.3132708
2300,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0362640027667908,0.07264428188782648,-0.6221765420227013,0.11960360527204981,0.5,0.0,0.020209570118669796,0.0,0.378,22.806491420627466,28950066,170646387.3132708
2301,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9317383669885865,0.0,0.0,0.0,0.044146775191087416,0.010088093414000259,-0.5893118635751668,0.126424278558616,0.5,0.0,0.1478546417612553,0.0,0.556,22.806491420627466,28950066,170646387.3132708
2302,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.6712028094820017,0.0,0.0,0.0,0.04062754693865278,0.025633950089597776,-0.6076981078302995,0.12335024999999995,0.5,0.0,0.1689083708590725,0.0,0.408,22.806491420627466,28950066,170646387.3132708
2303,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9620280948200175,0.0,0.0,0.0,0.03990250359612549,0.03882188442292457,-0.5679097487671778,0.11722237972527774,0.5,0.0,0.0929525322983877,0.0,1.16,22.806491420627466,28950066,170646387.3132708
2304,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9993415276558384,0.0,0.0,0.0,0.022564459968986907,0.14189497582237331,-0.006642474015137179,0.06037831696980161,0.5,0.0,0.1304382352480041,0.0,0.32799999999999996,22.806491420627466,28950066,170646387.3132708
2305,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.04026130434930059,0.03182438529632921,-0.5617278739973883,0.1178335142764999,0.5,0.0,0.0940435824222067,0.0,1.144,22.806491420627466,28950066,170646387.3132708
2306,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.029411764705882353,0.0,0.0,0.0009459206329637015,-0.36106310640748646,0.3854949425034693,0.011288371803485627,0.5,0.9806763285024155,0.02059012399968326,0.9802458296751536,0.338,22.806491420627466,28950066,170646387.3132708
2307,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892006,0.0,0.33999999999999997,22.806491420627466,28950066,170646387.3132708
2308,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,0.0,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.29,22.806491420627466,28950066,170646387.3132708
2309,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.032252901222892476,0.021785959381883584,-0.5772504411628494,0.1079013450500384,0.5,0.0,0.0572755715039566,0.0,0.778,22.806491420627466,28950066,170646387.3132708
2310,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9960491659350308,0.0,0.0,0.0,0.0382995043661197,0.027277440336463704,-0.6017468971621237,0.12085082499999977,0.5,0.0,0.13424232161145666,0.0,0.316,22.806491420627466,28950066,170646387.3132708
2311,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9455662862159789,0.0,0.0,0.0,0.04055411541641014,0.052474107888152564,-0.5378670181070092,0.11669471428571403,0.5,0.0,0.1295839955367497,0.0,1.324,22.806491420627466,28950066,170646387.3132708
2312,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.037771445507029454,0.23620154012530598,-0.5197346444791884,0.10396564178162918,0.5,0.0,0.020466238765176774,0.0,0.35,22.806491420627466,28950066,170646387.3132708
2313,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9923178226514486,0.0,0.0,0.0,0.04139491549739023,0.029285865061538092,-0.569288537805831,0.12027921276116664,0.5,0.0,0.10248742316797516,0.0,1.1360000000000001,22.806491420627466,28950066,170646387.3132708
2314,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.022866537076655754,0.025721404540077816,-0.4032053333613439,0.0792782906449902,0.5,0.0,0.020821839083129803,0.0,0.312,22.806491420627466,28950066,170646387.3132708
2315,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9749780509218613,0.0,0.0,0.0,0.02946800753691997,-0.021901659423273726,-0.3087593133333699,0.08570916666666666,0.5,0.0,0.1007502943309774,0.0,0.6699999999999999,22.806491420627466,28950066,170646387.3132708
2316,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759246,0.2710937566533074,-0.6308268988270098,0.10065588117489913,0.5,0.0,0.20009057877920536,0.0,0.51,22.806491420627466,28950066,170646387.3132708
2317,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892006,0.0,0.32999999999999996,22.806491420627466,28950066,170646387.3132708
2318,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.031269610541363686,-0.02324369995583182,-0.5400330608975545,0.10377965348257913,0.5,0.0,0.01301590809130255,0.0,0.4,22.806491420627466,28950066,170646387.3132708
2319,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03418675928404239,-0.008918916865137535,-0.48726709766963894,0.10300326089345192,0.5,0.0,0.05588572545370425,0.0,0.736,22.806491420627466,28950066,170646387.3132708
2320,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.02984679324408631,0.019198824799575572,-0.5034227346008531,0.09887343637857147,0.5,0.0,0.13333079074859064,0.0,0.328,22.806491420627466,28950066,170646387.3132708
2321,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.01570753633290417,0.1419254300655781,0.0655859613697205,0.03915258311923415,0.5,0.0,0.0582505876003794,0.0,0.76,22.806491420627466,28950066,170646387.3132708
2322,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.008254633908254197,-0.11770435523667287,0.04396137456283289,0.04305851719750242,0.5,0.0,0.020466619447003485,0.0,0.33,22.806491420627466,28950066,170646387.3132708
2323,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9471027216856892,0.0,0.0,0.0,0.03437171118361325,0.03380601145599073,-0.5567841348531115,0.10929528055555568,0.5,0.0,0.0528168704970264,0.0,0.28800000000000003,22.806491420627466,28950066,170646387.3132708
2324,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9387620719929763,0.0,0.0,0.0,0.033247330196977135,0.022009052335890747,-0.3725417482466118,0.09800010000000005,0.5,0.0,0.16580184492638755,0.0,0.392,22.806491420627466,28950066,170646387.3132708
2325,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04916495074277468,-0.04760783683091344,-0.6960045159574071,0.14512071737623983,0.5,0.0,0.0554872917291675,0.0,0.77,22.806491420627466,28950066,170646387.3132708
2326,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756891995,0.0,0.326,22.806491420627466,28950066,170646387.3132708
2327,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9872695346795435,0.0,0.0,0.0,0.00883704867857937,0.028523115374990485,-0.2312487016848559,0.04765440999999995,0.5,0.0,0.1483103524094497,0.0,0.394,22.806491420627466,28950066,170646387.31427312
2328,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8950834064969271,0.0,0.0,0.0,0.02404216370874302,0.008359348856521705,-0.43830195738018607,0.0858828135675076,0.5,0.0,0.029611235635093186,0.0,0.33799999999999997,22.806491420627466,28950066,170646387.31427312
2329,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.2487822975689201,0.0,0.318,22.806491420627466,28950066,170646387.31427312
2330,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04260894055516097,0.05080719428107679,-0.6009538779857216,0.12528141415762034,0.5,0.0,0.021087857366107906,0.0,0.362,22.806491420627466,28950066,170646387.31427312
2331,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.04026130434930059,0.03182438529632921,-0.5617278739973883,0.1178335142764999,0.5,0.0,0.0940435824222067,0.0,1.16,22.806491420627466,28950066,170646387.31427312
2332,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9672958735733099,0.0,0.0,0.0,0.027165235078745766,0.0645997394024961,-0.4892077342873973,0.09265000000000025,0.5,0.0,0.1255175958596264,0.0,0.376,22.806491420627466,28950066,170646387.31427312
2333,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.18525021949078138,0.0,0.0,0.01914865978408043,-0.013362454697573438,-0.31819700457797784,0.07257513981481482,0.5,0.9735604701440485,0.14792531363921366,0.9731330950474044,0.372,22.806491420627466,28950066,170646387.31427312
2334,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892006,0.0,0.32,22.806491420627466,28950066,170646387.31427312
2335,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03846864414449677,0.41100699794893314,-0.23142894958372628,0.08815670488719476,0.5,0.0,0.0785019601761841,0.0,1.612,22.806491420627466,28950066,170646387.31427312
2336,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9855136084284459,0.0,0.0,0.0,0.04235051537289738,0.0401940032172874,-0.5632540636395517,0.11992611791270079,0.5,0.0,0.1045841093891505,0.0,1.1199999999999999,22.806491420627466,28950066,170646387.31427312
2337,1,0,0,0,1,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,22.806491420627466,28950066,170646387.31427312
2338,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8911325724319579,0.0,0.0,0.0,0.058626712841275255,0.24910792351627614,-0.6195411853720936,0.13026610288935814,0.5,0.0,0.2088659524764025,0.0,0.314,22.806491420627466,28950066,170646387.31427312
2339,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8252853380158034,0.0,0.0,0.0,0.0432854062917795,0.018120918803994614,-0.5094759103655224,0.11762499999999991,0.5,0.0,0.20788659124927536,0.0,0.358,22.806491420627466,28950066,170646387.31427312
2340,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.029810339846234872,0.01973669100809923,-0.5033388211838402,0.09880624350000007,0.5,0.0,0.13580966902631206,0.0,0.32599999999999996,22.806491420627466,28950066,170646387.31427312
2341,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,0.0,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.29,22.806491420627466,28950066,170646387.31427312
2342,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04075131117769195,0.011332205235657474,-0.5735248072258261,0.11859683418893538,0.5,0.0,0.02152811763196026,0.0,0.358,22.806491420627466,28950066,170646387.31427312
2343,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.039532963607882284,0.03668685766931426,-0.5296737491283979,0.11249876694597204,0.5,0.0,0.05252822231622885,0.0,0.77,22.806491420627466,28950066,170646387.31427312
2344,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04022144637715632,0.03166093351410774,-0.5615595252441036,0.11915978175944926,0.5,0.0,0.019175088822245535,0.0,0.33599999999999997,22.806491420627466,28950066,170646387.31427312
2345,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.6615452151009658,0.0,0.0,0.0,0.018722444964276372,-0.015686917961643853,-0.1657022847446059,0.06684999999999994,0.5,0.0,0.16959722887344,0.0,0.38,22.806491420627466,28950066,170646387.31427312
2346,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.03424056189640035,0.0,0.0,0.03745709589800859,-0.00724351576033159,-0.3051172975539058,0.08966402122015915,0.5,0.9478550824888192,0.08901389294179304,0.947438991583425,0.306,22.806491420627466,28950066,170646387.31427312
2347,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.040257181793721085,0.031291966515121644,-0.5616070531196904,0.11797191398788882,0.5,0.0,0.0940435824222069,0.0,1.164,22.806491420627466,28950066,170646387.31427312
2348,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.995171202809482,0.0,0.0,0.0,0.06572838237799798,0.16216945789570625,-0.7259961443183099,0.1537245427479483,0.5,0.0,0.0532381289066396,0.0,0.354,22.806491420627466,28950066,170646387.31427312
2349,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.013608428446005268,0.0,0.0,0.02279742158889924,-0.01606116144605382,-0.33207941484514714,0.08063837542946847,0.5,0.9590877666229806,0.016729723561243474,0.9586667447763506,0.338,22.806491420627466,28950066,170646387.31427312
2350,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9534679543459175,0.0,0.0,0.0,0.026222193295425616,-0.04952735749328777,-0.18577932879299897,0.07174999999999995,0.5,0.0,0.05909749266607385,0.0,0.746,22.806491420627466,28950066,170646387.31427312
2351,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0316197768754585,0.012423120647181365,-0.5158404219103544,0.09994890706911443,0.5,0.0,0.05624866910445885,0.0,0.72,22.806491420627466,28950066,170646387.31427312
2352,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892015,0.0,0.308,22.806491420627466,28950066,170646387.31427312
2353,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.037099566592920574,0.027213221302729438,-0.5741666053824902,0.11613621161711082,0.5,0.0,0.0976749786841539,0.0,1.104,22.806491420627466,28950066,170646387.31427312
2354,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9852941176470589,0.0,0.0,0.0,0.042915163582622186,0.04121666586638371,-0.5643707099596376,0.12050000000000026,0.5,0.0,0.1076550262555634,0.0,1.16,22.806491420627466,28950066,170646387.31427312
2355,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04125752708714521,0.0296460691297726,-0.5624958591204814,0.1187570479168338,0.5,0.0,0.0936053257693549,0.0,1.104,22.806491420627466,28950066,170646387.31427312
2356,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03532777272202866,0.016745051988964612,-0.5200136372347424,0.10738957669897604,0.5,0.0,0.02066766025471312,0.0,0.336,22.806491420627466,28950066,170646387.31427312
2357,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9749780509218613,0.0,0.0,0.0,0.025360861073236762,0.07277733859003355,-0.400991565465898,0.08787099696171433,0.5,0.0,0.1033703691355118,0.0,1.104,22.806491420627466,28950066,170646387.31427312
2358,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8911325724319579,0.0,0.0,0.0,0.058626712841275255,0.24910792351627614,-0.6195411853720936,0.13026610288935814,0.5,0.0,0.2088659524764029,0.0,0.368,22.806491420627466,28950066,170646387.31427312
2359,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03916510200184967,0.01128653403854839,-0.5835930026767168,0.11892387907351785,0.5,0.0,0.0535022334566298,0.0,0.8320000000000001,22.806491420627466,28950066,170646387.31427312
2360,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.012730465320456541,0.0,0.0,0.025048819768537872,-0.054860606830948476,-0.2747231890841648,0.08284772297172219,0.5,0.9578650959725129,0.12669052277622386,0.9574446108557558,1.09,22.806491420627466,28950066,170646387.31427312
2361,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7021510096575944,0.0,0.0,0.0,0.029986726353786897,-0.045474904359547055,-0.44134234813006223,0.09774604154166677,0.5,0.0,0.15366471306760565,0.0,0.31400000000000006,22.806491420627466,28950066,170646387.31427312
2362,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892006,0.0,0.32999999999999996,22.806491420627466,28950066,170646387.31427312
2363,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.022116877244778746,-0.01966214485774128,-0.3810179154226534,0.07846019107457815,0.5,0.0,0.0974675236628046,0.0,1.1480000000000001,22.806491420627466,28950066,170646387.31427312
2364,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9767339771729587,0.0,0.0,0.0,0.03249346006439948,0.012457344649197647,-0.46181734893090787,0.09936252168650585,0.5,0.0,0.0555424532427792,0.0,0.69,22.806491420627466,28950066,170646387.31427312
2365,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.6966637401229149,0.0,0.0,0.0,0.04246397540354329,-0.011738293026049201,-0.5905819783290844,0.12360714285714298,0.5,0.0,0.16896756216238484,0.0,0.39,22.806491420627466,28950066,170646387.31427312
2366,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.022388059701492536,0.0,0.0,0.03322647761502349,-0.027320338153404625,-0.48924867206424905,0.10025772932330829,0.5,0.977705057599702,0.01605,0.9772758631055847,0.292,22.806491420627466,28950066,170646387.31427312
2367,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.022388059701492536,0.0,0.0,0.033281604683806074,0.006746713037807134,-0.46732815174571174,0.10022573412698417,0.5,0.9779279221963498,0.01645,0.9774986298687832,0.288,22.806491420627466,28950066,170646387.31427312
2368,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9964881474978051,0.0,0.0,0.0,0.040944099509089255,0.03488232502239538,-0.5619447831628245,0.11849999999999948,0.5,0.0,0.0979630589669501,0.0,1.104,22.806491420627466,28950066,170646387.31427312
2369,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03247850374496415,0.0014826700963329544,-0.5023094879951496,0.1019540671389704,0.5,0.0,0.02065762916842776,0.0,0.354,22.806491420627466,28950066,170646387.31427312
2370,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.010535557506584723,0.0,0.0,0.028622495716929444,0.018268030282633813,-0.3946082614978257,0.08489180475145747,0.5,0.9501153459240264,0.1683250593011518,0.9496982628046567,0.27,22.806491420627466,28950066,170646387.31427312
2371,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9991220368744513,0.0,0.0,0.0,0.0326382744105359,0.04806593653116948,-0.5359192359948692,0.10687599999999998,0.5,0.0,0.0186636255,0.0,0.286,22.806491420627466,28950066,170646387.31427312
2372,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.03532124014240746,0.03729293749904758,-0.5104387359571461,0.10773906779999985,0.5,0.0,0.13531063579317354,0.0,0.322,22.806491420627466,28950066,170646387.31427312
2373,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.02780568756649306,0.022276018596381474,-0.553775086495863,0.09982890450000008,0.5,0.0,0.13499913479181114,0.0,0.31000000000000005,22.806491420627466,28950066,170646387.31427312
2374,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.029811449427758784,0.019724397897278263,-0.5032862364429389,0.09875236920000004,0.5,0.0,0.1371742949359787,0.0,0.28800000000000003,22.806491420627466,28950066,170646387.31427312
2375,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7464881474978051,0.0,0.0,0.0,0.056974807393307916,-0.43250984062513353,-0.3796275980668067,0.0004823338235294103,0.5,0.0,0.1825767173271639,0.0,0.9239999999999999,22.806491420627466,28950066,170646387.31427312
2376,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9811237928007024,0.0,0.0,0.0,0.04198639384949491,0.04227983660935656,-0.553034517539222,0.11924285714285732,0.5,0.0,0.1117027986402652,0.0,1.1280000000000001,22.806491420627466,28950066,170646387.31427312
2377,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04659493674905127,0.0062261047649302724,-0.6459695739116562,0.13578060745426718,0.5,0.0,0.020894222411651,0.0,0.388,22.806491420627466,28950066,170646387.31427312
